temperature pressure      e-           H2           H            H+           H-           H2-          H2+          H3+          He           H2O          CH4          CO           NH3          N2           PH3          H2S          TiO          VO           Fe           FeH          CrH          Na           K            Rb           Cs           CO2          HCN          C2H2         C2H4         C2H6         SiO          MgH          OCS          Li           LiOH         LiH          LiCl         LiF       graphite      lithium(c)
 450.0   0.477   4.5000E-38   8.3611E-01   1.0520E-23   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6244E-01   8.1917E-04   4.6532E-04   2.1811E-20   1.3720E-04   2.5165E-09   7.9031E-20   2.3527E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   8.5299E-21   2.9739E-26   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   7.9149E-26   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 450.0   1.000   4.5000E-38   8.3611E-01   5.7618E-24   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6244E-01   8.1917E-04   4.6532E-04   1.9630E-21   1.3720E-04   2.2650E-10   1.9510E-19   2.3527E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   7.6769E-22   2.6765E-27   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   7.1234E-27   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 450.0   1.477   4.5000E-38   8.3611E-01   3.3266E-24   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6244E-01   8.1917E-04   4.6532E-04   2.1811E-22   1.3720E-04   2.5167E-11   4.4467E-19   2.3527E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   8.5299E-23   2.9739E-28   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   7.9149E-28   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 450.0   2.000   4.5000E-38   8.3611E-01   1.8220E-24   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6244E-01   8.1917E-04   4.6532E-04   1.9630E-23   1.3720E-04   2.2651E-12   1.0962E-18   2.3527E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   7.6769E-24   2.6765E-29   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   7.1234E-29   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 450.0   2.477   4.5000E-38   8.3611E-01   1.0520E-24   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6244E-01   8.1917E-04   4.6532E-04   2.1811E-24   1.3720E-04   2.5167E-13   2.4970E-18   2.3527E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   8.5299E-25   2.9739E-30   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   7.9149E-30   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 450.0   3.000   4.5000E-38   8.3611E-01   5.7618E-25   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6244E-01   8.1917E-04   4.6532E-04   1.9630E-25   1.3720E-04   2.2651E-14   6.1745E-18   2.3527E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   7.6769E-26   2.6765E-31   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   7.1234E-31   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 450.0   3.477   4.5000E-38   8.3611E-01   3.3266E-25   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6244E-01   8.1917E-04   4.6532E-04   2.1811E-26   1.3720E-04   2.5167E-15   1.4040E-17   2.3527E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   8.5299E-27   2.9739E-32   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   7.9149E-32   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0  -6.000   4.5000E-38   8.3621E-01   3.9684E-19   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6242E-01   8.1349E-04   4.6054E-04   3.8552E-06   3.7767E-09   6.8589E-05   1.6082E-23   2.3524E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   8.5120E-07   2.8321E-16   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.2319E-11   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0  -5.523   4.5000E-38   8.3621E-01   2.2912E-19   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6242E-01   8.1842E-04   4.6472E-04   4.3488E-07   1.1330E-08   6.8586E-05   3.6330E-23   2.3524E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   9.6599E-08   9.5258E-17   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.3896E-12   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0  -5.000   4.5000E-38   8.3620E-01   1.2549E-19   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6242E-01   8.1900E-04   4.6521E-04   3.9207E-08   3.7762E-08   6.8572E-05   8.9545E-23   2.3524E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   8.7153E-09   2.8604E-17   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.2529E-13   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0  -4.523   4.5000E-38   8.3620E-01   7.2453E-20   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6242E-01   8.1905E-04   4.6525E-04   4.3570E-09   1.1325E-07   6.8535E-05   2.0413E-22   2.3524E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   9.6857E-10   9.5326E-18   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.3923E-14   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0  -4.000   4.5000E-38   8.3620E-01   3.9684E-20   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6242E-01   8.1905E-04   4.6526E-04   3.9214E-10   3.7715E-07   6.8403E-05   5.0367E-22   2.3524E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   8.7174E-11   2.8572E-18   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.2531E-15   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0  -3.523   4.5000E-38   8.3620E-01   2.2911E-20   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6242E-01   8.1905E-04   4.6526E-04   4.3571E-11   1.1283E-06   6.8027E-05   1.1484E-21   2.3524E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   9.6861E-12   9.4974E-19   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.3923E-16   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0  -3.000   4.5000E-38   8.3620E-01   1.2549E-20   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6242E-01   8.1906E-04   4.6526E-04   3.9215E-12   3.7250E-06   6.6729E-05   2.8338E-21   2.3524E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   8.7176E-13   2.8219E-19   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.2531E-17   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0  -2.523   4.5000E-38   8.3620E-01   7.2452E-21   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6242E-01   8.1906E-04   4.6526E-04   4.3573E-13   1.0872E-05   6.3156E-05   6.4594E-21   2.3524E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   9.6866E-14   9.1512E-20   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.3924E-18   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0  -2.000   4.5000E-38   8.3619E-01   3.9683E-21   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6242E-01   8.1909E-04   4.6527E-04   3.9220E-14   3.2924E-05   5.2132E-05   1.5934E-20   2.3525E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   8.7193E-15   2.4941E-20   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.2533E-19   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0  -1.523   4.5000E-38   8.3615E-01   2.2911E-21   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6243E-01   8.1912E-04   4.6529E-04   4.3586E-15   7.5793E-05   3.0700E-05   3.6321E-20   2.3526E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   9.6906E-16   6.3792E-21   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.3930E-20   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0  -1.000   4.5000E-38   8.3612E-01   1.2549E-21   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6244E-01   8.1915E-04   4.6531E-04   3.9235E-16   1.2271E-04   7.2435E-06   8.9661E-20   2.3527E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   8.7240E-17   9.2944E-22   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.2540E-21   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0  -0.523   4.5000E-38   8.3611E-01   7.2449E-22   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6244E-01   8.1916E-04   4.6532E-04   4.3597E-17   1.3525E-04   9.7768E-07   2.0445E-19   2.3527E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   9.6942E-18   1.1383E-22   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.3935E-22   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0   0.000   4.5000E-38   8.3611E-01   3.9682E-22   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6244E-01   8.1917E-04   4.6532E-04   3.9238E-18   1.3702E-04   9.0315E-08   5.0420E-19   2.3527E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   8.7248E-19   1.0378E-23   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.2541E-23   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0   0.477   4.5000E-38   8.3611E-01   2.2910E-22   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6244E-01   8.1917E-04   4.6532E-04   4.3597E-19   1.3718E-04   1.0059E-08   1.1488E-18   2.3527E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   9.6942E-20   1.1545E-24   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.3935E-24   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0   1.000   4.5000E-38   8.3611E-01   1.2548E-22   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6244E-01   8.1917E-04   4.6532E-04   3.9238E-20   1.3720E-04   9.0551E-10   2.8337E-18   2.3527E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   8.7248E-21   1.0392E-25   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.2541E-25   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0   1.477   4.5000E-38   8.3611E-01   7.2449E-23   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6244E-01   8.1917E-04   4.6532E-04   4.3597E-21   1.3720E-04   1.0061E-10   6.4650E-18   2.3527E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   9.6942E-22   1.1547E-26   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.3935E-26   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0   2.000   4.5000E-38   8.3611E-01   3.9682E-23   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6244E-01   8.1917E-04   4.6532E-04   3.9238E-22   1.3720E-04   9.0554E-12   1.5961E-17   2.3527E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   8.7248E-23   1.0392E-27   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.2541E-27   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0   2.477   4.5000E-38   8.3611E-01   2.2910E-23   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6244E-01   8.1917E-04   4.6532E-04   4.3597E-23   1.3720E-04   1.0062E-12   3.6383E-17   2.3527E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   9.6942E-24   1.1547E-28   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.3935E-28   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0   3.000   4.5000E-38   8.3611E-01   1.2548E-23   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6244E-01   8.1917E-04   4.6532E-04   3.9238E-24   1.3720E-04   9.0554E-14   8.9449E-17   2.3527E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   8.7248E-25   1.0392E-29   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.2541E-29   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 475.0   3.477   4.5000E-38   8.3611E-01   7.2449E-24   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.6244E-01   8.1917E-04   4.6532E-04   4.3597E-25   1.3720E-04   1.0062E-14   2.0415E-16   2.3527E-05   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   9.6942E-26   1.1547E-30   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   1.3935E-30   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38   4.5000E-38
 500.0  -6.000   3.5278E-29   8.3628E-01   6.3637E-18   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   1.6240E-01   7.5889E-04   4.1111E-04   4.8117E-05   2.0133E-09   6.8582E-05   1.9608E-22   2.5432E-05   4.5000E-38   4.5000E-38   3.9129E-30   4.5005E-38   2.3362E-37   2.2544E-14   4.4407E-18   2.0077E-18   2.8240E-21   5.9779E-06   3.6302E-15   7.5948E-23   1.3413E-16   7.5857E-15   4.5005E-38   4.5005E-38   1.4879E-10   3.8837E-26   2.2463E-19   7.5725E-29   5.6890E-13   3.5667E-15   4.5000E-38   1.0000E+00
 500.0  -5.523   6.8632E-30   8.3621E-01   3.6739E-18   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   1.6242E-01   8.1098E-04   4.5803E-04   6.3670E-06   6.0395E-09   6.8587E-05   4.0451E-22   2.5434E-05   4.5000E-38   4.5000E-38   1.3043E-30   4.5005E-38   1.3488E-37   7.5141E-15   5.0272E-19   6.8192E-19   9.5918E-22   8.4538E-07   1.3477E-15   1.0477E-23   5.5508E-17   9.4170E-15   4.5005E-38   4.5005E-38   1.9690E-11   7.4731E-27   8.0008E-20   2.5237E-29   3.2233E-13   1.1889E-15   4.5000E-38   1.0000E+00
 500.0  -5.000   1.1656E-30   8.3620E-01   2.0122E-18   4.5006E-38   4.5006E-38   4.5006E-38   4.5006E-38   4.5006E-38   1.6242E-01   8.1831E-04   4.6459E-04   5.8650E-07   2.0130E-08   6.8581E-05   9.8451E-22   2.5433E-05   4.5000E-38   4.5000E-38   3.9129E-31   4.5006E-38   7.3872E-38   2.2543E-15   4.6896E-20   2.1205E-19   2.9826E-22   7.8577E-08   4.1007E-16   9.7020E-25   1.7132E-17   9.6886E-15   4.5006E-38   4.5006E-38   1.8137E-12   1.2280E-27   2.4219E-20   7.5711E-30   1.7033E-13   3.5667E-16   4.5000E-38   1.0000E+00
 500.0  -4.523   2.0467E-31   8.3620E-01   1.1618E-18   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   1.6242E-01   8.1897E-04   4.6518E-04   6.5303E-08   6.0382E-08   6.8561E-05   2.2415E-21   2.5431E-05   4.5000E-38   4.5000E-38   1.3043E-31   4.5005E-38   4.5005E-38   7.5146E-16   5.5078E-21   3.6618E-20   1.0509E-22   8.7561E-09   1.3684E-16   1.0807E-25   5.7254E-18   9.7133E-15   4.5005E-38   4.5005E-38   2.0192E-13   2.3632E-28   8.0795E-21   2.5237E-30   9.3036E-14   1.1889E-16   4.5000E-38   1.0000E+00
 500.0  -4.000   3.2628E-32   8.3620E-01   6.3634E-19   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   1.6242E-01   8.1905E-04   4.6525E-04   5.8786E-09   2.0117E-07   6.8490E-05   5.5289E-21   2.5427E-05   4.5000E-38   4.5000E-38   3.9129E-32   4.5005E-38   4.5005E-38   2.2546E-16   5.4793E-22   3.6429E-21   3.4848E-23   7.8831E-10   4.1038E-17   9.7296E-27   1.7181E-18   9.7161E-15   4.5005E-38   4.5005E-38   1.8175E-14   3.8831E-29   2.4241E-21   7.5711E-31   4.6101E-14   3.5667E-17   4.5000E-38   1.0000E+00
 500.0  -3.523   6.9325E-33   8.3620E-01   3.6739E-19   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   1.6242E-01   8.1905E-04   4.6526E-04   6.5320E-10   6.0263E-07   6.8290E-05   1.2603E-20   2.5422E-05   4.5000E-38   4.5000E-38   1.3043E-32   4.5005E-38   4.5005E-38   7.5158E-17   7.0274E-23   4.6722E-22   1.3409E-23   8.7593E-11   1.3660E-17   1.0811E-27   5.7272E-19   9.7164E-15   4.5005E-38   4.5005E-38   2.0191E-15   7.4730E-30   8.0803E-22   2.5237E-31   2.3059E-14   1.1889E-17   4.5000E-38   1.0000E+00
 500.0  -3.000   1.4130E-33   8.3620E-01   2.0122E-19   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   1.6242E-01   8.1905E-04   4.6526E-04   5.8788E-11   1.9984E-06   6.7592E-05   3.1091E-20   2.5416E-05   4.5000E-38   4.5000E-38   3.9129E-33   4.5005E-38   4.5005E-38   2.2551E-17   7.9760E-24   5.3027E-23   5.0727E-24   7.8834E-12   4.0768E-18   9.7299E-29   1.7182E-19   9.7164E-15   4.5005E-38   4.5005E-38   1.8168E-16   1.2279E-30   2.4241E-22   7.5710E-32   1.0015E-14   3.5667E-18   4.5000E-38   1.0000E+00
 500.0  -2.523   3.6128E-34   8.3620E-01   1.1618E-19   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   1.6242E-01   8.1906E-04   4.6526E-04   6.5321E-12   5.9081E-06   6.5638E-05   7.0869E-20   2.5410E-05   4.5000E-38   4.5000E-38   1.3043E-33   4.5005E-38   4.5005E-38   7.5177E-18   1.1831E-24   7.8661E-24   2.2575E-24   8.7595E-13   1.3391E-18   1.0811E-29   5.7274E-20   9.7166E-15   4.5005E-38   4.5005E-38   2.0182E-17   2.3632E-31   8.0804E-23   2.5237E-32   4.3309E-15   1.1889E-18   4.5000E-38   1.0000E+00
 500.0  -2.000   6.3414E-35   8.3619E-01   6.3634E-20   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   1.6242E-01   8.1907E-04   4.6527E-04   5.8792E-13   1.8708E-05   5.9238E-05   1.7482E-19   2.5404E-05   4.5000E-38   4.5000E-38   3.9129E-34   4.5005E-38   4.5005E-38   2.2556E-18   1.5869E-25   1.0550E-24   5.1959E-25   7.8843E-14   3.8164E-19   9.7306E-31   1.7183E-20   9.7169E-15   4.5005E-38   4.5005E-38   1.8161E-18   3.8830E-32   2.4241E-23   7.5708E-33   1.5918E-15   3.5667E-19   4.5000E-38   1.0000E+00
 500.0  -1.523   1.0797E-35   8.3617E-01   3.6738E-20   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   1.6243E-01   8.1909E-04   4.6527E-04   6.5334E-14   4.8546E-05   4.4321E-05   3.9847E-19   2.5400E-05   4.5000E-38   4.5000E-38   1.3043E-34   4.5005E-38   4.5005E-38   7.5189E-19   2.7019E-26   1.7963E-25   8.8468E-26   8.7618E-15   1.1003E-19   1.0813E-31   5.7282E-21   9.7176E-15   4.5005E-38   4.5005E-38   2.0179E-19   7.4725E-33   8.0803E-24   2.5235E-33   5.9968E-16   1.1889E-19   4.5000E-38   1.0000E+00
 500.0  -1.000   1.6313E-36   8.3613E-01   2.0122E-20   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   4.5005E-38   1.6244E-01   8.1914E-04   4.6531E-04   5.8814E-15   1.0198E-04   1.7606E-05   9.8280E-19   2.5398E-05   4.5000E-38   4.5000E-38   3.9129E-35   4.5005E-38   4.5005E-38   2.2557E-19   4.0821E-27   2.7139E-26   1.3366E-26   7.8883E-16   2.0801E-20   9.7342E-33   1.7188E-21   9.7192E-15   4.5005E-38   4.5005E-38   1.8165E-20   1.2277E-33   2.4241E-24   7.5697E-34   1.9565E-16   3.5667E-20   4.5000E-38   1.0000E+00
 500.0  -0.523   2.9987E-37   8.3612E-01   1.1617E-20   4.5006E-38   4.5006E-38   4.5006E-38   4.5006E-38   4.5006E-38   1.6244E-01   8.1916E-04   4.6532E-04   6.5357E-16   1.3077E-04   3.2165E-06   2.2401E-18   2.5397E-05   4.5000E-38   4.5000E-38   1.3043E-35   4.5006E-38   4.5006E-38   7.5191E-20   7.5038E-28   4.9889E-27   2.4570E-27   8.7663E-17   2.9635E-21   1.0817E-33   5.7299E-22   9.7199E-15   4.5006E-38   4.5006E-38   2.0186E-21   2.3627E-34   8.0804E-25   2.5231E-34   6.8276E-17   1.1889E-20   4.5000E-38   1.0000E+00
 500.0   0.000   4.7845E-38   8.3611E-01   6.3631E-21   4.5006E-38   4.5006E-38   4.5006E-38   4.5006E-38   4.5006E-38   1.6244E-01   8.1917E-04   4.6532E-04   5.8823E-17   1.3657E-04   3.1575E-07   5.5260E-18   2.5396E-05   4.5000E-38   4.5000E-38   3.9129E-36   4.5006E-38   4.5006E-38   2.2558E-20   1.1972E-28   7.9600E-28   3.9202E-28   7.8900E-18   2.7854E-22   9.7357E-35   1.7190E-22   9.7201E-15   4.5006E-38   4.5006E-38   1.8166E-22   3.8824E-35   2.4241E-25   7.5692E-35   2.1094E-17   3.5667E-21   4.5000E-38   1.0000E+00
 500.0   0.477   4.5006E-38   8.3611E-01   3.6738E-21   4.5006E-38   4.5006E-38   4.5006E-38   4.5006E-38   4.5006E-38   1.6244E-01   8.1917E-04   4.6532E-04   6.5359E-18   1.3713E-04   3.5372E-08   1.2597E-17   2.5395E-05   4.5000E-38   4.5000E-38   1.3043E-36   4.5006E-38   4.5006E-38   7.5194E-21   2.2690E-29   1.5085E-28   7.4292E-29   8.7667E-19   3.1076E-23   1.0817E-35   5.7301E-23   9.7201E-15   4.5006E-38   4.5006E-38   2.0184E-23   7.4716E-36   8.0804E-26   2.5231E-35   7.1404E-18   1.1889E-21   4.5000E-38   1.0000E+00
