217.00	1.168433e-18
217.01	1.169694e-18
217.02	1.170928e-18
217.03	1.172137e-18
217.04	1.173324e-18
217.05	1.174492e-18
217.06	1.175643e-18
217.07	1.176779e-18
217.08	1.177903e-18
217.09	1.179016e-18
217.10	1.180119e-18
217.11	1.181214e-18
217.12	1.182301e-18
217.13	1.183383e-18
217.14	1.184459e-18
217.15	1.185531e-18
217.16	1.186600e-18
217.17	1.187669e-18
217.18	1.188739e-18
217.19	1.189813e-18
217.20	1.190894e-18
217.21	1.191988e-18
217.22	1.193099e-18
217.23	1.194233e-18
217.24	1.195397e-18
217.25	1.196597e-18
217.26	1.197843e-18
217.27	1.199141e-18
217.28	1.200502e-18
217.29	1.201934e-18
217.30	1.203445e-18
217.31	1.205045e-18
217.32	1.206741e-18
217.33	1.208541e-18
217.34	1.210450e-18
217.35	1.212474e-18
217.36	1.214617e-18
217.37	1.216879e-18
217.38	1.219261e-18
217.39	1.221761e-18
217.40	1.224375e-18
217.41	1.227098e-18
217.42	1.229920e-18
217.43	1.232832e-18
217.44	1.235823e-18
217.45	1.238879e-18
217.46	1.241986e-18
217.47	1.245127e-18
217.48	1.248286e-18
217.49	1.251445e-18
217.50	1.254589e-18
217.51	1.257698e-18
217.52	1.260758e-18
217.53	1.263752e-18
217.54	1.266667e-18
217.55	1.269490e-18
217.56	1.272210e-18
217.57	1.274819e-18
217.58	1.277312e-18
217.59	1.279683e-18
217.60	1.281933e-18
217.61	1.284063e-18
217.62	1.286077e-18
217.63	1.287981e-18
217.64	1.289786e-18
217.65	1.291500e-18
217.66	1.293138e-18
217.67	1.294713e-18
217.68	1.296241e-18
217.69	1.297738e-18
217.70	1.299220e-18
217.71	1.300703e-18
217.72	1.302204e-18
217.73	1.303739e-18
217.74	1.305320e-18
217.75	1.306962e-18
217.76	1.308675e-18
217.77	1.310468e-18
217.78	1.312349e-18
217.79	1.314322e-18
217.80	1.316390e-18
217.81	1.318554e-18
217.82	1.320811e-18
217.83	1.323157e-18
217.84	1.325587e-18
217.85	1.328092e-18
217.86	1.330662e-18
217.87	1.333289e-18
217.88	1.335958e-18
217.89	1.338658e-18
217.90	1.341376e-18
217.91	1.344098e-18
217.92	1.346812e-18
217.93	1.349504e-18
217.94	1.352162e-18
217.95	1.354776e-18
217.96	1.357334e-18
217.97	1.359828e-18
217.98	1.362250e-18
217.99	1.364592e-18
218.00	1.366851e-18
218.01	1.369021e-18
218.02	1.371100e-18
218.03	1.373087e-18
218.04	1.374981e-18
218.05	1.376783e-18
218.06	1.378494e-18
218.07	1.380118e-18
218.08	1.381655e-18
218.09	1.383111e-18
218.10	1.384489e-18
218.11	1.385793e-18
218.12	1.387027e-18
218.13	1.388195e-18
218.14	1.389302e-18
218.15	1.390351e-18
218.16	1.391348e-18
218.17	1.392297e-18
218.18	1.393201e-18
218.19	1.394066e-18
218.20	1.394894e-18
218.21	1.395692e-18
218.22	1.396463e-18
218.23	1.397212e-18
218.24	1.397944e-18
218.25	1.398665e-18
218.26	1.399381e-18
218.27	1.400096e-18
218.28	1.400818e-18
218.29	1.401553e-18
218.30	1.402308e-18
218.31	1.403090e-18
218.32	1.403904e-18
218.33	1.404759e-18
218.34	1.405662e-18
218.35	1.406617e-18
218.36	1.407632e-18
218.37	1.408711e-18
218.38	1.409860e-18
218.39	1.411081e-18
218.40	1.412379e-18
218.41	1.413755e-18
218.42	1.415210e-18
218.43	1.416743e-18
218.44	1.418354e-18
218.45	1.420039e-18
218.46	1.421794e-18
218.47	1.423615e-18
218.48	1.425496e-18
218.49	1.427430e-18
218.50	1.429409e-18
218.51	1.431426e-18
218.52	1.433471e-18
218.53	1.435536e-18
218.54	1.437612e-18
218.55	1.439689e-18
218.56	1.441759e-18
218.57	1.443813e-18
218.58	1.445843e-18
218.59	1.447842e-18
218.60	1.449802e-18
218.61	1.451718e-18
218.62	1.453584e-18
218.63	1.455397e-18
218.64	1.457154e-18
218.65	1.458850e-18
218.66	1.460487e-18
218.67	1.462061e-18
218.68	1.463575e-18
218.69	1.465027e-18
218.70	1.466421e-18
218.71	1.467758e-18
218.72	1.469041e-18
218.73	1.470273e-18
218.74	1.471457e-18
218.75	1.472598e-18
218.76	1.473698e-18
218.77	1.474764e-18
218.78	1.475800e-18
218.79	1.476811e-18
218.80	1.477801e-18
218.81	1.478778e-18
218.82	1.479747e-18
218.83	1.480714e-18
218.84	1.481687e-18
218.85	1.482672e-18
218.86	1.483678e-18
218.87	1.484712e-18
218.88	1.485784e-18
218.89	1.486901e-18
218.90	1.488074e-18
218.91	1.489311e-18
218.92	1.490623e-18
218.93	1.492019e-18
218.94	1.493509e-18
218.95	1.495101e-18
218.96	1.496804e-18
218.97	1.498626e-18
218.98	1.500574e-18
218.99	1.502654e-18
219.00	1.504869e-18
219.01	1.507224e-18
219.02	1.509719e-18
219.03	1.512354e-18
219.04	1.515125e-18
219.05	1.518028e-18
219.06	1.521057e-18
219.07	1.524202e-18
219.08	1.527452e-18
219.09	1.530795e-18
219.10	1.534216e-18
219.11	1.537698e-18
219.12	1.541225e-18
219.13	1.544777e-18
219.14	1.548336e-18
219.15	1.551882e-18
219.16	1.555396e-18
219.17	1.558857e-18
219.18	1.562249e-18
219.19	1.565553e-18
219.20	1.568754e-18
219.21	1.571838e-18
219.22	1.574793e-18
219.23	1.577609e-18
219.24	1.580281e-18
219.25	1.582802e-18
219.26	1.585173e-18
219.27	1.587395e-18
219.28	1.589471e-18
219.29	1.591408e-18
219.30	1.593215e-18
219.31	1.594904e-18
219.32	1.596488e-18
219.33	1.597982e-18
219.34	1.599402e-18
219.35	1.600765e-18
219.36	1.602089e-18
219.37	1.603390e-18
219.38	1.604688e-18
219.39	1.605997e-18
219.40	1.607334e-18
219.41	1.608712e-18
219.42	1.610144e-18
219.43	1.611641e-18
219.44	1.613211e-18
219.45	1.614860e-18
219.46	1.616592e-18
219.47	1.618409e-18
219.48	1.620310e-18
219.49	1.622293e-18
219.50	1.624352e-18
219.51	1.626481e-18
219.52	1.628672e-18
219.53	1.630917e-18
219.54	1.633204e-18
219.55	1.635523e-18
219.56	1.637863e-18
219.57	1.640213e-18
219.58	1.642561e-18
219.59	1.644898e-18
219.60	1.647214e-18
219.61	1.649501e-18
219.62	1.651751e-18
219.63	1.653959e-18
219.64	1.656120e-18
219.65	1.658231e-18
219.66	1.660290e-18
219.67	1.662297e-18
219.68	1.664254e-18
219.69	1.666162e-18
219.70	1.668026e-18
219.71	1.669849e-18
219.72	1.671636e-18
219.73	1.673394e-18
219.74	1.675127e-18
219.75	1.676842e-18
219.76	1.678543e-18
219.77	1.680237e-18
219.78	1.681928e-18
219.79	1.683621e-18
219.80	1.685319e-18
219.81	1.687026e-18
219.82	1.688742e-18
219.83	1.690470e-18
219.84	1.692209e-18
219.85	1.693961e-18
219.86	1.695723e-18
219.87	1.697496e-18
219.88	1.699277e-18
219.89	1.701064e-18
219.90	1.702857e-18
219.91	1.704653e-18
219.92	1.706451e-18
219.93	1.708251e-18
219.94	1.710052e-18
219.95	1.711854e-18
219.96	1.713659e-18
219.97	1.715468e-18
219.98	1.717285e-18
219.99	1.719113e-18
220.00	1.720957e-18
220.01	1.722821e-18
220.02	1.724712e-18
220.03	1.726635e-18
220.04	1.728597e-18
220.05	1.730605e-18
220.06	1.732665e-18
220.07	1.734784e-18
220.08	1.736967e-18
220.09	1.739220e-18
220.10	1.741547e-18
220.11	1.743951e-18
220.12	1.746434e-18
220.13	1.748998e-18
220.14	1.751641e-18
220.15	1.754361e-18
220.16	1.757154e-18
220.17	1.760015e-18
220.18	1.762938e-18
220.19	1.765913e-18
220.20	1.768932e-18
220.21	1.771983e-18
220.22	1.775055e-18
220.23	1.778135e-18
220.24	1.781210e-18
220.25	1.784265e-18
220.26	1.787289e-18
220.27	1.790266e-18
220.28	1.793185e-18
220.29	1.796031e-18
220.30	1.798794e-18
220.31	1.801463e-18
220.32	1.804028e-18
220.33	1.806482e-18
220.34	1.808817e-18
220.35	1.811028e-18
220.36	1.813113e-18
220.37	1.815069e-18
220.38	1.816896e-18
220.39	1.818596e-18
220.40	1.820173e-18
220.41	1.821630e-18
220.42	1.822973e-18
220.43	1.824210e-18
220.44	1.825350e-18
220.45	1.826400e-18
220.46	1.827372e-18
220.47	1.828275e-18
220.48	1.829121e-18
220.49	1.829920e-18
220.50	1.830686e-18
220.51	1.831428e-18
220.52	1.832158e-18
220.53	1.832889e-18
220.54	1.833630e-18
220.55	1.834392e-18
220.56	1.835187e-18
220.57	1.836023e-18
220.58	1.836910e-18
220.59	1.837858e-18
220.60	1.838874e-18
220.61	1.839966e-18
220.62	1.841142e-18
220.63	1.842408e-18
220.64	1.843769e-18
220.65	1.845231e-18
220.66	1.846797e-18
220.67	1.848472e-18
220.68	1.850256e-18
220.69	1.852152e-18
220.70	1.854159e-18
220.71	1.856275e-18
220.72	1.858499e-18
220.73	1.860825e-18
220.74	1.863248e-18
220.75	1.865761e-18
220.76	1.868355e-18
220.77	1.871020e-18
220.78	1.873744e-18
220.79	1.876515e-18
220.80	1.879317e-18
220.81	1.882135e-18
220.82	1.884954e-18
220.83	1.887757e-18
220.84	1.890526e-18
220.85	1.893244e-18
220.86	1.895895e-18
220.87	1.898462e-18
220.88	1.900932e-18
220.89	1.903290e-18
220.90	1.905525e-18
220.91	1.907628e-18
220.92	1.909592e-18
220.93	1.911413e-18
220.94	1.913091e-18
220.95	1.914629e-18
220.96	1.916031e-18
220.97	1.917307e-18
220.98	1.918470e-18
220.99	1.919536e-18
221.00	1.920523e-18
221.01	1.921452e-18
221.02	1.922347e-18
221.03	1.923234e-18
221.04	1.924139e-18
221.05	1.925090e-18
221.06	1.926116e-18
221.07	1.927242e-18
221.08	1.928497e-18
221.09	1.929904e-18
221.10	1.931485e-18
221.11	1.933260e-18
221.12	1.935246e-18
221.13	1.937454e-18
221.14	1.939892e-18
221.15	1.942565e-18
221.16	1.945470e-18
221.17	1.948604e-18
221.18	1.951955e-18
221.19	1.955508e-18
221.20	1.959246e-18
221.21	1.963145e-18
221.22	1.967180e-18
221.23	1.971322e-18
221.24	1.975540e-18
221.25	1.979803e-18
221.26	1.984078e-18
221.27	1.988330e-18
221.28	1.992530e-18
221.29	1.996645e-18
221.30	2.000647e-18
221.31	2.004510e-18
221.32	2.008211e-18
221.33	2.011732e-18
221.34	2.015058e-18
221.35	2.018177e-18
221.36	2.021084e-18
221.37	2.023777e-18
221.38	2.026258e-18
221.39	2.028535e-18
221.40	2.030619e-18
221.41	2.032523e-18
221.42	2.034265e-18
221.43	2.035865e-18
221.44	2.037346e-18
221.45	2.038730e-18
221.46	2.040042e-18
221.47	2.041306e-18
221.48	2.042547e-18
221.49	2.043786e-18
221.50	2.045045e-18
221.51	2.046345e-18
221.52	2.047702e-18
221.53	2.049131e-18
221.54	2.050643e-18
221.55	2.052248e-18
221.56	2.053951e-18
221.57	2.055756e-18
221.58	2.057662e-18
221.59	2.059667e-18
221.60	2.061767e-18
221.61	2.063955e-18
221.62	2.066222e-18
221.63	2.068558e-18
221.64	2.070954e-18
221.65	2.073397e-18
221.66	2.075878e-18
221.67	2.078384e-18
221.68	2.080906e-18
221.69	2.083433e-18
221.70	2.085957e-18
221.71	2.088471e-18
221.72	2.090969e-18
221.73	2.093446e-18
221.74	2.095898e-18
221.75	2.098324e-18
221.76	2.100724e-18
221.77	2.103098e-18
221.78	2.105448e-18
221.79	2.107776e-18
221.80	2.110087e-18
221.81	2.112383e-18
221.82	2.114668e-18
221.83	2.116948e-18
221.84	2.119227e-18
221.85	2.121508e-18
221.86	2.123795e-18
221.87	2.126093e-18
221.88	2.128403e-18
221.89	2.130729e-18
221.90	2.133072e-18
221.91	2.135435e-18
221.92	2.137819e-18
221.93	2.140224e-18
221.94	2.142651e-18
221.95	2.145099e-18
221.96	2.147571e-18
221.97	2.150064e-18
221.98	2.152579e-18
221.99	2.155115e-18
222.00	2.157673e-18
222.01	2.160251e-18
222.02	2.162850e-18
222.03	2.165468e-18
222.04	2.168104e-18
222.05	2.170758e-18
222.06	2.173427e-18
222.07	2.176110e-18
222.08	2.178804e-18
222.09	2.181505e-18
222.10	2.184210e-18
222.11	2.186913e-18
222.12	2.189610e-18
222.13	2.192293e-18
222.14	2.194955e-18
222.15	2.197589e-18
222.16	2.200185e-18
222.17	2.202736e-18
222.18	2.205230e-18
222.19	2.207659e-18
222.20	2.210014e-18
222.21	2.212286e-18
222.22	2.214465e-18
222.23	2.216546e-18
222.24	2.218521e-18
222.25	2.220385e-18
222.26	2.222137e-18
222.27	2.223773e-18
222.28	2.225297e-18
222.29	2.226710e-18
222.30	2.228018e-18
222.31	2.229228e-18
222.32	2.230352e-18
222.33	2.231401e-18
222.34	2.232390e-18
222.35	2.233335e-18
222.36	2.234254e-18
222.37	2.235166e-18
222.38	2.236092e-18
222.39	2.237052e-18
222.40	2.238068e-18
222.41	2.239161e-18
222.42	2.240351e-18
222.43	2.241657e-18
222.44	2.243097e-18
222.45	2.244687e-18
222.46	2.246440e-18
222.47	2.248369e-18
222.48	2.250481e-18
222.49	2.252783e-18
222.50	2.255276e-18
222.51	2.257961e-18
222.52	2.260834e-18
222.53	2.263887e-18
222.54	2.267111e-18
222.55	2.270494e-18
222.56	2.274020e-18
222.57	2.277673e-18
222.58	2.281432e-18
222.59	2.285277e-18
222.60	2.289185e-18
222.61	2.293135e-18
222.62	2.297101e-18
222.63	2.301062e-18
222.64	2.304993e-18
222.65	2.308874e-18
222.66	2.312682e-18
222.67	2.316399e-18
222.68	2.320008e-18
222.69	2.323492e-18
222.70	2.326840e-18
222.71	2.330041e-18
222.72	2.333086e-18
222.73	2.335973e-18
222.74	2.338698e-18
222.75	2.341263e-18
222.76	2.343673e-18
222.77	2.345933e-18
222.78	2.348053e-18
222.79	2.350046e-18
222.80	2.351925e-18
222.81	2.353706e-18
222.82	2.355407e-18
222.83	2.357046e-18
222.84	2.358645e-18
222.85	2.360222e-18
222.86	2.361800e-18
222.87	2.363397e-18
222.88	2.365034e-18
222.89	2.366730e-18
222.90	2.368500e-18
222.91	2.370361e-18
222.92	2.372326e-18
222.93	2.374404e-18
222.94	2.376604e-18
222.95	2.378931e-18
222.96	2.381385e-18
222.97	2.383964e-18
222.98	2.386665e-18
222.99	2.389477e-18
223.00	2.392390e-18
223.01	2.395390e-18
223.02	2.398458e-18
223.03	2.401575e-18
223.04	2.404720e-18
223.05	2.407869e-18
223.06	2.410998e-18
223.07	2.414083e-18
223.08	2.417099e-18
223.09	2.420022e-18
223.10	2.422829e-18
223.11	2.425501e-18
223.12	2.428019e-18
223.13	2.430367e-18
223.14	2.432534e-18
223.15	2.434512e-18
223.16	2.436296e-18
223.17	2.437888e-18
223.18	2.439291e-18
223.19	2.440515e-18
223.20	2.441573e-18
223.21	2.442482e-18
223.22	2.443265e-18
223.23	2.443944e-18
223.24	2.444549e-18
223.25	2.445108e-18
223.26	2.445653e-18
223.27	2.446215e-18
223.28	2.446827e-18
223.29	2.447522e-18
223.30	2.448328e-18
223.31	2.449275e-18
223.32	2.450389e-18
223.33	2.451692e-18
223.34	2.453203e-18
223.35	2.454937e-18
223.36	2.456904e-18
223.37	2.459109e-18
223.38	2.461553e-18
223.39	2.464233e-18
223.40	2.467141e-18
223.41	2.470262e-18
223.42	2.473582e-18
223.43	2.477081e-18
223.44	2.480735e-18
223.45	2.484519e-18
223.46	2.488408e-18
223.47	2.492374e-18
223.48	2.496389e-18
223.49	2.500427e-18
223.50	2.504461e-18
223.51	2.508467e-18
223.52	2.512424e-18
223.53	2.516312e-18
223.54	2.520114e-18
223.55	2.523819e-18
223.56	2.527415e-18
223.57	2.530897e-18
223.58	2.534263e-18
223.59	2.537512e-18
223.60	2.540648e-18
223.61	2.543678e-18
223.62	2.546609e-18
223.63	2.549453e-18
223.64	2.552220e-18
223.65	2.554924e-18
223.66	2.557576e-18
223.67	2.560192e-18
223.68	2.562782e-18
223.69	2.565358e-18
223.70	2.567932e-18
223.71	2.570512e-18
223.72	2.573106e-18
223.73	2.575718e-18
223.74	2.578354e-18
223.75	2.581014e-18
223.76	2.583700e-18
223.77	2.586409e-18
223.78	2.589141e-18
223.79	2.591889e-18
223.80	2.594651e-18
223.81	2.597421e-18
223.82	2.600194e-18
223.83	2.602965e-18
223.84	2.605727e-18
223.85	2.608477e-18
223.86	2.611212e-18
223.87	2.613927e-18
223.88	2.616622e-18
223.89	2.619294e-18
223.90	2.621944e-18
223.91	2.624573e-18
223.92	2.627183e-18
223.93	2.629776e-18
223.94	2.632355e-18
223.95	2.634923e-18
223.96	2.637484e-18
223.97	2.640041e-18
223.98	2.642598e-18
223.99	2.645158e-18
224.00	2.647722e-18
224.01	2.650293e-18
224.02	2.652872e-18
224.03	2.655459e-18
224.04	2.658053e-18
224.05	2.660654e-18
224.06	2.663260e-18
224.07	2.665870e-18
224.08	2.668481e-18
224.09	2.671091e-18
224.10	2.673698e-18
224.11	2.676300e-18
224.12	2.678898e-18
224.13	2.681489e-18
224.14	2.684075e-18
224.15	2.686657e-18
224.16	2.689238e-18
224.17	2.691822e-18
224.18	2.694411e-18
224.19	2.697013e-18
224.20	2.699632e-18
224.21	2.702276e-18
224.22	2.704951e-18
224.23	2.707664e-18
224.24	2.710421e-18
224.25	2.713228e-18
224.26	2.716090e-18
224.27	2.719010e-18
224.28	2.721990e-18
224.29	2.725032e-18
224.30	2.728133e-18
224.31	2.731289e-18
224.32	2.734496e-18
224.33	2.737745e-18
224.34	2.741027e-18
224.35	2.744330e-18
224.36	2.747642e-18
224.37	2.750949e-18
224.38	2.754235e-18
224.39	2.757486e-18
224.40	2.760687e-18
224.41	2.763822e-18
224.42	2.766878e-18
224.43	2.769843e-18
224.44	2.772708e-18
224.45	2.775464e-18
224.46	2.778106e-18
224.47	2.780633e-18
224.48	2.783045e-18
224.49	2.785347e-18
224.50	2.787546e-18
224.51	2.789652e-18
224.52	2.791680e-18
224.53	2.793644e-18
224.54	2.795563e-18
224.55	2.797457e-18
224.56	2.799345e-18
224.57	2.801250e-18
224.58	2.803193e-18
224.59	2.805193e-18
224.60	2.807270e-18
224.61	2.809441e-18
224.62	2.811720e-18
224.63	2.814120e-18
224.64	2.816647e-18
224.65	2.819308e-18
224.66	2.822103e-18
224.67	2.825029e-18
224.68	2.828079e-18
224.69	2.831243e-18
224.70	2.834506e-18
224.71	2.837853e-18
224.72	2.841264e-18
224.73	2.844717e-18
224.74	2.848190e-18
224.75	2.851659e-18
224.76	2.855101e-18
224.77	2.858493e-18
224.78	2.861813e-18
224.79	2.865042e-18
224.80	2.868162e-18
224.81	2.871158e-18
224.82	2.874020e-18
224.83	2.876740e-18
224.84	2.879314e-18
224.85	2.881742e-18
224.86	2.884028e-18
224.87	2.886179e-18
224.88	2.888207e-18
224.89	2.890124e-18
224.90	2.891947e-18
224.91	2.893695e-18
224.92	2.895387e-18
224.93	2.897044e-18
224.94	2.898688e-18
224.95	2.900338e-18
224.96	2.902016e-18
224.97	2.903739e-18
224.98	2.905525e-18
