	pressure	temperature	e-	H2	H	H+	H-	H2-	H2+	H3+	He	H2O	CH4	CO	NH3	N2	PH3	H2S	TiO	VO	Fe	FeH	CrH	Na	K	Rb	Cs	CO2	HCN	C2H2	C2H4	C2H6	SiO	MgH	OCS	Li	LiOH	LiH	LiCl	LiF
58	19.9264090444626	828.6872787711574	1.4884819612129996e-20	0.8359745895903765	1.8776376849171503e-12	4.500547741618271e-38	8.155787579650383e-28	5.957037345995747e-35	4.500547741618271e-38	4.500547741618271e-38	0.16243780821639014	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.543570265849296e-05	1.0167819917805255e-33	5.743134396889044e-30	2.7986361287822943e-20	1.031236750769229e-23	6.146847364984563e-23	2.58342729128567e-10	9.656881751479259e-12	1.014020963263167e-13	5.682585652569152e-16	5.427106535341552e-10	2.4618355514712666e-08	5.321394386998198e-21	4.7472259713632924e-15	7.533424749988998e-12	1.0969020398435622e-23	2.2549631861018543e-29	2.593949637744845e-16	2.227066670751972e-16	6.890353291967332e-12	2.5471290498057615e-16	5.703622127992592e-10	3.474700972372673e-11
59	23.683077284185217	871.863266571904	4.494663172116997e-19	0.8359894299061533	8.45468829562827e-12	4.5005118070190665e-38	6.881408447858103e-26	1.0788472867444724e-32	4.5005118070190665e-38	4.5005118070190665e-38	0.16243784780908366	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.5437957802462075e-05	1.3584222716186246e-31	4.2392658215195795e-28	4.530114562305758e-19	2.3073565401926457e-22	1.2752260657495222e-21	1.517199151785057e-09	1.984745457490495e-10	6.388065673941188e-13	3.980980702466352e-15	5.427106535341552e-10	2.4618355514712666e-08	6.710997189691762e-20	1.8709021168819606e-14	1.2643101325142933e-11	5.274320853257956e-22	1.6090757716037666e-27	8.805985364071829e-16	5.006356483944586e-15	6.08757034601179e-11	5.346954949743066e-15	1.4171735822204119e-09	1.6991589312531775e-10
60	28.14797931715431	917.1343474505544	8.54865064073488e-18	0.8360038424607121	3.507580644857649e-11	4.5005334375876335e-38	3.4650972061376506e-24	1.124887054565213e-30	4.5005334375876335e-38	4.5005334375876335e-38	0.16243607612218577	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.5445857838645487e-05	1.3791197885313728e-29	2.454800243490128e-26	6.2417158093405456e-18	4.3456407893419304e-21	2.2382536396310275e-20	8.001548954746998e-09	2.1755266305761548e-09	3.4600561605824462e-12	2.3998127851671656e-14	5.427106535341552e-10	2.4618355514712666e-08	7.315501331616585e-19	6.822722172384833e-14	2.06981371783173e-11	2.0116273631095837e-20	9.129808961470093e-26	2.7728107104867623e-15	6.167145520896552e-14	3.1169483288057655e-10	6.20058884920846e-14	2.2615579868891046e-09	4.943997447341372e-10
61	33.45463641112323	964.5577511828969	8.556770318394089e-17	0.8360265939789311	1.3454298573509405e-10	4.500597267358362e-38	8.720456977660322e-23	5.664361257254003e-29	4.500597267358362e-38	4.500597267358362e-38	0.16243090525260115	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.5475579965397914e-05	1.076510437465229e-27	1.126821272151885e-24	7.367164067988845e-17	6.937343448953102e-20	3.3474486722355397e-19	3.806183484725396e-08	9.285989488953105e-09	1.5012209842701617e-11	1.1762548260575015e-13	5.427106535341552e-10	2.4618355514712666e-08	6.929834477806012e-18	2.3086112764748766e-13	3.3079277321021364e-11	6.111005357278106e-19	4.172042899037107e-24	8.12370422333889e-15	3.512197730331261e-13	7.784381015357822e-10	3.3500594124657027e-13	2.051317619311768e-09	7.013029250084471e-10
62	39.76174221210846	1014.1962849802243	6.239868614112561e-16	0.8360493511300273	4.789918784498878e-10	4.5005648069260343e-38	1.521201832197715e-21	1.9136658973787976e-27	4.5005648069260343e-38	4.5005648069260343e-38	0.16243233976360555	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.567559581154236e-05	6.534256587270323e-26	4.1418982870372435e-23	7.479229638589019e-16	9.433057301935401e-19	3.580276355588015e-18	1.634920695329157e-07	2.7911834278718172e-08	4.659845764036437e-11	4.398339314037724e-13	5.427106535341552e-10	2.4618355514712666e-08	5.73862122855512e-17	7.270198611109579e-13	5.16540942952526e-11	1.5199590828054836e-17	1.5359757224982017e-22	2.2346149185121215e-14	1.2742777555816276e-12	1.30365435154711e-09	1.1617174507758798e-12	1.4992052905594836e-09	6.810275557340529e-10
63	47.25790842002715	1066.1207875112034	3.4737612279581066e-15	0.8360655206901523	1.588494532428292e-09	4.500519783678952e-38	1.9332261778809786e-20	4.566819998346148e-26	4.500519783678952e-38	4.500519783678952e-38	0.16243377428727884	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.6143094166665232e-05	3.1270550852552963e-24	1.2342014838138e-21	6.566213274811944e-15	1.0986938905252107e-17	2.1272553193877323e-17	6.363838026783079e-07	6.061039369908626e-08	1.0599985799677824e-10	1.3064931672403265e-12	5.427106535341552e-10	2.4618355514712666e-08	4.177962309441322e-16	2.1371183398831707e-12	7.886798529943381e-11	3.1325409099475973e-16	4.609551699724012e-21	5.804344035741889e-14	3.66741448151351e-12	1.8172080320377149e-09	3.218491581773086e-12	1.0364992843549583e-09	5.590533592208379e-10
64	56.16730515283039	1120.367972459867	1.5967561008225924e-14	0.8360779897977106	4.918428965909344e-09	4.500511363448288e-38	1.9429218483253082e-19	8.367933792766883e-25	4.500511363448288e-38	5.29307646659433e-38	0.162433027205099	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.65182490603267e-05	1.1954329321887294e-22	3.0162442551616157e-20	5.045121124302688e-14	1.1097224702339626e-16	1.5686877564109638e-16	1.65090194265925e-06	1.0604360925194303e-07	1.9132034821743705e-10	2.9144782732773472e-12	5.427106535341552e-10	2.4618355514712666e-08	2.6820864438685502e-15	5.870772114806116e-12	1.1770270396082155e-10	5.406099446513859e-15	1.140251849153945e-19	1.4036376599571184e-13	9.03379958671979e-12	2.267978328323873e-09	7.684175482490042e-12	8.488227815844119e-10	4.305876882828693e-10
65	66.75636467216623	1177.0248117348792	5.655087733727774e-14	0.836089756564387	1.4286459592478303e-08	4.5005521695470255e-38	1.4417555807454766e-18	1.1011059020651285e-23	4.5005521695470255e-38	8.245457141437833e-38	0.16242879048931985	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.702477258870087e-05	3.6860036375723115e-21	6.097613101521118e-19	3.4059254581815284e-13	9.772940308605063e-16	1.747172372921982e-15	2.689795170574961e-06	1.3168294356932915e-07	2.4167614426177127e-10	4.4815524703014855e-12	5.427106535341552e-10	2.4618355514712666e-08	1.5309951396331875e-14	1.5141027606737778e-11	1.7202964756160638e-10	7.873431676998012e-14	2.3451079378018982e-18	3.205285725942503e-13	1.8140321961895056e-11	2.4095314408864802e-09	1.505341751409508e-11	8.207434476291968e-10	2.9422946224646135e-10
66	79.34174894304458	1236.1062213020052	1.7781609315547573e-13	0.8361013353902482	3.901641354250765e-08	4.50055740379224e-38	9.122633295762885e-18	1.203047242153108e-22	4.50055740379224e-38	1.1771494813154521e-36	0.1624280779343103	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.7258282085285495e-05	9.255955217213122e-20	1.0285161220241976e-17	2.038398261739325e-12	7.569049724464017e-15	1.6121686289944684e-14	3.406274609296888e-06	1.5008739187195353e-07	2.777778119152735e-10	5.931221661784221e-12	5.427106535341552e-10	2.4618355514712666e-08	7.78161311913624e-14	3.6654333591611566e-11	2.458760932994694e-10	9.717832256527164e-13	4.0512943282787925e-17	6.806202370757433e-13	3.2857160936519296e-11	2.4054738546020156e-09	2.6768142140830703e-11	8.812929205112791e-10	1.945086249461525e-10
67	94.29981929447148	1297.691698438533	5.024172496756283e-13	0.8361119149709177	1.0049831517990985e-07	4.500506801123299e-38	5.0020146490927626e-17	1.1108553974820315e-21	4.500506801123299e-38	5.86748006271042e-35	0.1624295125086624	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.725787717527789e-05	1.920119484688012e-18	1.4660543506417737e-16	1.0918275191071342e-11	5.203615873051271e-14	1.2698119819605261e-13	3.413937939189654e-06	1.5766996907049408e-07	2.916132471687767e-10	6.820562897640756e-12	5.427106535341552e-10	2.4618355514712666e-08	3.562803509867079e-13	8.400412353424905e-11	3.4570412061943147e-10	1.0288461097749774e-11	5.942085382929072e-16	1.3550992767116325e-12	5.476973288386878e-11	2.2982447285246716e-09	4.406200896975388e-11	1.0645229309918503e-09	1.271002156158499e-10
68	112.07789136780232	1361.8243583203687	1.3156007744179668e-12	0.836128499156015	2.451516736335344e-07	4.5005635572059754e-38	2.446546397350169e-16	8.93688120990306e-21	4.5005635572059754e-38	2.510858235756388e-33	0.16242468204402505	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.725636677194555e-05	3.306067368873899e-17	1.7732618464637346e-15	5.2566172706778884e-11	3.195654633371494e-13	8.423094067503864e-13	3.4274485109585296e-06	1.653522761980729e-07	3.067245560310157e-10	7.881046396954902e-12	8.920043670793649e-10	2.4618355514712666e-08	1.4632385771828748e-12	1.8107729308397955e-10	4.744606802957291e-10	9.343137085412496e-11	7.462019836342326e-15	2.5436722390232413e-12	8.648124351352973e-11	2.15622903022533e-09	6.909752685261031e-11	1.170907801631173e-09	8.21156574689912e-11
69	133.2076119279405	1428.5588264697399	3.259136801519841e-12	0.8361425404693913	5.673413133542439e-07	4.500570012734507e-38	1.095927603313677e-15	6.438768300295761e-20	4.500570012734507e-38	8.873357567212448e-32	0.1624226099489063	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.725361857796899e-05	4.806030677864214e-16	1.8471132132041542e-14	2.2945290673301254e-10	1.7662213580203035e-12	4.921271472345307e-12	3.444691493142208e-06	1.7372605951188033e-07	3.235433101829589e-10	9.156179948567136e-12	1.3911922043357932e-09	2.4618355514712666e-08	5.414920868077448e-12	3.678700118677779e-10	6.353830769494461e-10	7.434851057621828e-10	8.103266951397109e-14	4.503695377071469e-12	1.335636099043159e-10	2.0436788035187748e-09	1.0654683922686067e-10	1.2279610516216957e-09	5.4666435042818236e-11
70	158.32085756604764	1497.9614816048847	7.668358766986356e-12	0.8361511730629925	1.249724036146503e-06	4.500501905185577e-38	4.5193740833928694e-15	4.1815690375290993e-19	4.500501905185577e-38	2.6251123441905058e-30	0.16242418205137668	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.724963761481173e-05	5.94569932404625e-15	1.6690344929920177e-13	9.12761515246632e-10	8.837236821779417e-12	2.5425345651576945e-11	3.467383334072962e-06	1.83040660958033e-07	3.426774462806311e-10	1.0718628052207114e-11	2.0736125430880133e-09	2.4618355514712666e-08	1.8228616208215468e-11	7.092709272776871e-10	8.344417667149366e-10	5.216844973833049e-09	7.65839962314044e-13	7.569167329836969e-12	2.0184789881974107e-10	1.9563501693059768e-09	1.6156911944492146e-10	1.2224951167736236e-09	3.737303834555889e-11
71	188.1686307386705	1570.0717061044636	1.7201506798895362e-11	0.8361753137467921	2.62856965754822e-06	4.500499999999987e-38	1.721255941338615e-14	2.458825917839897e-18	4.500499999999987e-38	6.583499347848694e-29	0.16242272221306997	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.7239671729003687e-05	5.970417722304243e-14	1.3168077324192402e-12	3.3184348149920207e-09	4.019393112230643e-11	1.1634419981525074e-10	3.4950577598299906e-06	1.9299528561679872e-07	3.6368360233746614e-10	1.2647305287538938e-11	2.910838046775871e-09	2.4618355514712666e-08	5.509769770998249e-11	1.2785423279234814e-09	1.0575873273203293e-09	3.257343820726368e-08	6.353237533087607e-12	1.1948012295251374e-11	3.019238786336823e-10	1.9027875533288455e-09	2.43668427685995e-10	1.0852521097681124e-09	2.6487776609277926e-11
72	223.6435182224489	1644.965010866536	3.6761355159792306e-11	0.8361914009309726	5.290578204028026e-06	2.0544263761511874e-37	6.076030906639046e-14	1.3152517438724724e-17	3.640942847803339e-37	1.4022514531455444e-27	0.16241876285820897	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.7212393682775554e-05	4.995479847262072e-13	9.154341046253535e-12	1.1101920744744933e-08	1.6720496688581416e-10	4.81533616643135e-10	3.51732078321852e-06	2.018584606676158e-07	3.825629845754923e-10	1.461588718034088e-11	3.931259781045239e-09	2.4618355514712666e-08	1.5310181987503225e-10	2.20052249120093e-09	1.3179152718654105e-09	1.8183496190428327e-07	4.6538158814058566e-11	1.8006589669897095e-11	4.352875516462635e-10	1.836194219474766e-09	3.557743505289545e-10	8.986438000341585e-10	1.8924745972635405e-11
73	265.8063835963068	1722.6815879682517	7.497488377576066e-11	0.8361861619494807	1.0214249742880931e-05	3.471946876728525e-36	1.9937317114037595e-13	6.425297806720926e-17	1.24353099857005e-35	2.56061741585488e-26	0.16241617294056837	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.110542925432077e-07	2.713831294099564e-05	3.5564269899853363e-12	5.62822314384211e-11	3.430358754520118e-08	6.387696516712203e-10	1.808162211750473e-09	3.5331225440795382e-06	2.0927013641918833e-07	3.985034361075841e-10	1.649966296175277e-11	5.220314642123528e-09	2.4618355514712666e-08	3.9953349960675104e-10	3.6867964219112607e-09	1.6438363825761243e-09	9.077954147936808e-07	3.0121595536037084e-10	2.6310735670219096e-11	6.005239855968919e-10	1.7525485812260545e-09	4.991681255196441e-10	6.912710602440681e-10	1.3499720550616922e-11
74	315.918091980074	1803.2861430708099	1.4582571167377835e-10	0.8361622756263222	1.8963278233698692e-05	1.8749295529231973e-34	6.08524459943205e-13	2.871741856530847e-16	6.360795505699728e-34	4.0563881647404873e-25	0.16241976662097113	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	3.8874597325167465e-07	2.7001109439394976e-05	2.232808257779757e-11	3.0836947742943766e-10	9.811672288169482e-08	2.24698361429178e-09	6.179850288492683e-09	3.537101947843641e-06	2.1423149168033852e-07	4.0927622956382396e-10	1.8007506755984446e-11	6.788732125389365e-09	3.9085086349369807e-08	9.776244635048544e-10	5.991160403475084e-09	2.041546088814998e-09	4.048436456928618e-06	1.7446737770573104e-09	3.717105314393686e-11	7.855296292027022e-10	1.6341780664316451e-09	6.666573690213005e-10	4.92720184508087e-10	9.503621409687189e-12
75	375.4772157462867	1886.83362307989	2.7045320606044616e-10	0.8361463924908197	3.393768957092272e-05	8.214548687301588e-33	1.7285792993850996e-12	1.1760732128427644e-15	2.659866455318819e-32	5.637843679474073e-24	0.16240763525453472	0.0007966376241532494	0.0004178120695924154	3.569935200620555e-05	4.6213734219040024e-05	4.230012214078494e-05	3.622277551214018e-07	2.6495328797241088e-05	1.2469431727001899e-10	1.5188895949218154e-09	2.521430810642926e-07	7.0680467470412254e-09	1.5564698528824507e-08	3.5233774177456983e-06	2.1583419562210419e-07	4.1278610831029445e-10	1.878895925226964e-11	8.183284974839516e-09	5.642638568137494e-08	2.067161134268828e-09	8.685913751457172e-09	2.319521181079885e-09	1.3357167591938348e-05	1.0119721715211254e-08	4.785384652532956e-11	9.553288046666849e-10	1.4476299390645247e-09	8.309323935981094e-10	3.2258580475937993e-10	6.459736619068083e-12
76	446.264848780726	1973.3573513679073	4.823161724256894e-10	0.8361129990641739	5.8652014147774186e-05	2.9326885730711963e-31	4.6176702794484976e-12	4.462933249471148e-15	9.129502360697573e-31	6.864942100586026e-23	0.16239747716881747	0.000806085765227988	0.00039570560705606833	4.490736656279759e-05	4.6354769465310184e-05	4.11350615902613e-05	3.364508126667208e-07	2.6011509527423897e-05	6.198919064033703e-10	4.308828027334819e-09	6.051363446329111e-07	2.066197002887258e-08	2.3570701342258502e-08	3.501412458167488e-06	2.157523361118651e-07	4.124653600043452e-10	1.9120199302040628e-11	9.660138922225542e-09	7.84916443755094e-08	3.983221738313737e-09	1.1827884581835863e-08	2.5342039392217016e-09	2.550411731370909e-05	6.56812956152913e-08	5.933300558854658e-11	1.0989237985350486e-09	1.255444480791364e-09	9.831170628609948e-10	2.0311441756363355e-10	4.304994915995404e-12
77	530.3978694458342	2062.932886403371	8.297829639501131e-10	0.8360439153207164	9.808999422615365e-05	8.633352710863086e-30	1.1655803477261816e-11	1.5782389912189777e-14	2.6014960450415566e-29	7.371368071116158e-22	0.1623857748570989	0.0008289731104870751	0.0003727774034317364	5.510368873448138e-05	4.718368870791517e-05	4.047661566410579e-05	3.1225304041860243e-07	2.5591415178445506e-05	2.7565141048358014e-09	5.859542308993071e-09	1.3659707192674728e-06	5.654106498722395e-08	3.052033777278917e-08	3.472713486829183e-06	2.1433200021491665e-07	4.0907286579770466e-10	1.9091418163570533e-11	1.1367420828594506e-08	1.0602022530297151e-07	7.129985245770382e-09	1.5390738428413354e-08	2.7045337875687885e-09	3.899768442320304e-05	2.885533334835675e-07	7.196654872788859e-11	1.2109480087485209e-09	1.082447261975065e-09	1.1178821005964379e-09	1.2526800123640654e-10	2.842289897788067e-12
78	630.3922450564972	2155.534828275954	1.3801625771990192e-09	0.8359540129201798	0.00015897223383172946	2.112291862251728e-28	2.7885791853224398e-11	5.220671236981007e-14	6.201665194804814e-28	7.01175753948207e-21	0.16237698895691144	0.0008475107359910175	0.000356481985408478	6.59243009781485e-05	4.863617424515684e-05	4.015774468349088e-05	2.900022754228652e-07	2.5353632588304743e-05	1.0481826469359008e-08	5.412541695163167e-09	2.9095965942019303e-06	1.4534393101230392e-07	3.646853505008777e-08	3.4384461260200728e-06	2.1189770791871963e-07	4.0327050124357516e-10	1.8789174127189432e-11	1.3033432919055418e-08	1.418695359701117e-07	1.2378947811801104e-08	1.995657191760148e-08	2.9374690375339017e-09	4.8888620313287644e-05	7.284017702349552e-07	8.575940640253815e-11	1.2977876025789115e-09	9.205290709967411e-10	1.240141399660074e-09	7.725524599864412e-11	1.884789071274934e-12
79	749.2382709654795	2251.214384602421	2.225062089664998e-09	0.8358494128690598	0.0002501454186489086	4.3412953421043436e-27	6.347399679356929e-11	1.6227960850487932e-13	1.2495811799428827e-26	5.946539719362688e-20	0.16236783764357732	0.0008563543058367824	0.0003490871508456844	7.726199453123948e-05	5.067482547022461e-05	4.0057988636876615e-05	2.6985623764333287e-07	2.5261544814148756e-05	3.383047485920604e-08	4.5441960806311e-09	5.86953162811631e-06	3.5229143010117204e-07	4.323539435742732e-08	3.3997743532912583e-06	2.0871039262483293e-07	3.955962016426609e-10	1.829150425785982e-11	1.4539010042564314e-08	1.89810528482053e-07	2.128420575391775e-08	2.6287504896568762e-08	3.305911697941955e-09	5.306571105241272e-05	1.1533025425561309e-06	1.0075036999547132e-10	1.3666158619012014e-09	7.745338780836534e-10	1.3558749962693157e-09	4.826590453159556e-11	1.2658093038617335e-12
80	890.4899942559272	2350.020042504784	3.4844566091424455e-09	0.835724896983818	0.0003828235025074867	7.571435562246551e-26	1.379099630550628e-10	4.758917849293701e-13	2.149097224523699e-25	4.52446703374757e-19	0.16235405315866666	0.0008584710828521692	0.0003514655710397317	8.956231229493859e-05	5.328529650084694e-05	4.0085428525075545e-05	2.518830156770242e-07	2.5251711532796688e-05	8.87491969596762e-08	3.73827937120816e-09	1.125235870113562e-05	8.079784494938524e-07	5.0890604391934786e-08	3.357263493418329e-06	2.048780616062314e-07	3.863156963463606e-10	1.7649208682721387e-11	1.598695372605253e-08	2.5505046768749106e-07	3.665107402379196e-08	3.551808451043962e-08	3.8880390103972416e-09	5.287942867759529e-05	1.5032779414607042e-06	1.1752273017120926e-10	1.4208064192418188e-09	6.495904407023487e-10	1.4676587869337495e-09	3.0682369320559676e-11	8.634646333666078e-13
81	1058.3714962238716	2451.8160544880693	5.304854452532768e-09	0.8355563779881214	0.0005702452136628049	1.1259234795746177e-24	2.8642966284460857e-10	1.319069403023818e-12	3.1696040275678034e-24	3.097539778209265e-18	0.162334770823283	0.0008635814237796704	0.00036438995622809883	0.0001041323814279959	5.64778948171229e-05	4.0163670064063786e-05	2.361231506752541e-07	2.5240856581132734e-05	1.3849041578967824e-07	3.0571124292105734e-09	2.0882751882315128e-05	1.7863710507289618e-06	5.9494557996258764e-08	3.311021626390239e-06	2.003995447708018e-07	3.755373599393114e-10	1.689323159994232e-11	1.776939888157254e-08	3.446204294062243e-07	6.351873391756566e-08	4.94231112108835e-08	4.794770858384982e-09	5.24190611014312e-05	1.938040281451487e-06	1.375582529361652e-10	1.4586877505290481e-09	5.490619085905269e-10	1.572985141387563e-09	1.9822866813130006e-11	5.978928823468283e-13
82	1257.9032119896317	2556.591446058031	7.863891679553343e-09	0.8353452994871025	0.0008279893658986961	1.4403067210149624e-23	5.701553984193514e-10	3.466954535247657e-12	4.042999735727494e-23	1.919066016945134e-17	0.16231396041510063	0.0008677047604141707	0.0003886763666906676	0.00012095804757877498	6.027184957462294e-05	4.0233994130507874e-05	2.2252383907986098e-07	2.522708189866123e-05	1.3271213256575838e-07	2.4914632347787338e-09	3.874969112075156e-05	3.932693440601608e-06	6.911337108635743e-08	3.261359710078173e-06	1.9539528561548822e-07	3.6360074064315893e-10	1.6067852413615445e-11	1.978885308971804e-08	4.681047365150835e-07	1.1089736494888842e-07	7.080603928836422e-08	6.191795807581609e-09	5.155638817110122e-05	2.472063702417875e-06	1.6092684718711449e-10	1.484119752703222e-09	4.667322844390297e-10	1.6748925150479898e-09	1.3051523003106556e-11	4.2106717613973137e-13
83	1495.0520647800292	2664.151941870772	1.1360688813782255e-08	0.8351156947186964	0.0011728008849793596	1.5916989991911676e-22	1.0894324000707169e-09	8.65654869846749e-12	4.478817816490647e-22	1.0787746426599069e-16	0.16229632557667667	0.0008678314033571009	0.0004253837355271139	0.00013963689449663578	6.471568853767979e-05	4.02523411826959e-05	2.1109584734815609e-07	2.521595063221728e-05	1.2546732094944597e-07	2.0255598122073095e-09	4.914405726146224e-05	5.892571555062563e-06	7.980553045344412e-08	3.208693279375084e-06	1.9000882503868295e-07	3.5095006322145766e-10	1.5212157545909564e-11	2.1882122934683933e-08	6.377105530319595e-07	1.9430658235511829e-07	1.0396491401146623e-07	8.330272658577134e-09	5.017724833646426e-05	3.120379475311925e-06	1.871970551811312e-10	1.4997603034892237e-09	3.9823919604738363e-10	1.7755386601781225e-09	8.774444963827285e-12	3.01998916670153e-13
84	1776.9099045924472	2774.218265414701	1.600237858086634e-08	0.8348886538154761	0.0016212508364332517	1.5247860205972069e-21	2.0004898946327575e-09	2.0564703031393164e-11	4.323259916604888e-21	5.514142090207987e-16	0.16227269748087528	0.0008626296004735902	0.00047597067428188763	0.0001594798425865471	6.98816066155215e-05	4.0193965005994784e-05	2.0185321538157314e-07	2.5219901644199095e-05	1.1675012294723095e-07	1.64461820816153e-09	4.8441311992411994e-05	6.833448430939071e-06	9.162749963436279e-08	3.1536650520101147e-06	1.8443848965638174e-07	3.3809855345516584e-10	1.4367038900812084e-11	2.3875915870169147e-08	8.684409704092317e-07	3.3962468049458545e-07	1.5542689927600072e-07	1.1594623888330352e-08	4.8191732101171894e-05	3.897993776905411e-06	2.156186880965711e-10	1.5071199944246503e-09	3.408623801752574e-10	1.8761526415668812e-09	6.0293537606312484e-12	2.2075537599189188e-13
85	2111.905587383873	2886.767599916562	2.2020342568026218e-08	0.8347054076538307	0.0021912112676355784	1.2782784937798973e-20	3.5407054877445873e-09	4.66439450750996e-11	3.670108212243299e-20	2.5793124746456106e-15	0.16224708922001976	0.0008523854725830138	0.0005422346958764379	0.00017978566281064254	7.584458134330709e-05	4.004789180029776e-05	1.9476686316585563e-07	2.525489078889725e-05	1.067425709636982e-07	1.3359240996004227e-09	4.7702544071836925e-05	7.88499631824373e-06	1.0464698027115807e-07	3.0966261594772186e-06	1.7892279385149492e-07	3.255389410258346e-10	1.3533356116418079e-11	2.5644242159293885e-08	1.1791073687061626e-06	5.889514287731137e-07	2.3499066580548963e-07	1.656445011572379e-08	4.554803557662855e-05	4.821369574731568e-06	2.455034517644011e-10	1.5080573777520767e-09	2.927649636807542e-10	1.9781283962852894e-09	4.23253745687217e-12	1.643589254801071e-13
86	2510.057036935816	3001.3793488000592	2.9611730137346916e-08	0.8346179962224675	0.0028962665545091528	9.39491208193858e-20	6.045237185530561e-09	1.0112785577895302e-10	2.744393652455182e-19	1.105198896768169e-14	0.1622173988562945	0.0008386995520054663	0.0006264921178030908	0.0001997183241501041	8.273565802853628e-05	3.9810932228044495e-05	1.8990398505138954e-07	2.534754281213136e-05	9.580731577563283e-08	1.0887165792073945e-09	4.693452049620656e-05	9.054470940062904e-06	1.1891773237881185e-07	3.0386851151312496e-06	1.7372723745037633e-07	3.1368531855764937e-10	1.2714482450523862e-11	2.7104954947100413e-08	1.5906148758868652e-06	1.0060568217727157e-06	3.566358323420306e-07	2.4104488820777396e-08	4.2254444079143574e-05	5.905683412677259e-06	2.7605383780281167e-10	1.5036492711716322e-09	2.5290710520742333e-10	2.0828217738010974e-09	3.037640884440553e-12	1.247268880052472e-13
87	2983.2708272132672	3117.7303446233805	3.894717069947361e-08	0.834691001806251	0.0037472921339949286	6.084543624267684e-19	9.969255592702265e-09	2.0990564608333036e-10	1.8171779623265725e-18	4.3545692002136697e-14	0.16222775331104997	0.0008239439554892312	0.000730007018070601	0.00021803388138635061	9.069888671742813e-05	3.9478093821899425e-05	1.8728701770463814e-07	2.5519738508625365e-05	8.433991771595037e-08	8.929534557182302e-10	4.614491795999358e-05	1.0348129414512508e-05	1.344988246434587e-07	2.9812119828826867e-06	1.6897991337449158e-07	3.024095323582882e-10	1.1918675933436819e-11	2.8192454600963773e-08	2.1226932494873726e-06	1.6764892417354126e-06	5.376073652743515e-07	3.533780887249899e-08	3.8332362354352996e-05	7.165237594272047e-06	3.060678256484081e-10	1.4952228268278671e-09	2.202823227621914e-10	2.191390715013493e-09	2.2284892668480655e-12	9.644277561157644e-14
88	3545.6982441189484	3235.741822604096	5.017864939898248e-08	0.8351378189887629	0.004752695006674163	3.503743491292482e-18	1.5927410420638788e-08	4.1871155581720946e-10	1.0745672667687178e-17	1.586936782102875e-13	0.1622470656651408	0.0008097124673610134	0.0008585354827827538	0.00023493683431222078	9.993043830150409e-05	3.9080368666131455e-05	1.8715152042391242e-07	2.5811351610675038e-05	7.325263676569091e-08	7.388626424243178e-10	4.534476730039819e-05	1.1776491172096709e-05	1.5151201292579092e-07	2.926167993133744e-06	1.6490657482776358e-07	2.920691201439763e-10	1.1165752851674421e-11	2.9014878093999653e-08	2.8125152940747388e-06	2.736233355873045e-06	8.074387293070344e-07	5.229302132697853e-08	3.405346552286687e-05	8.6177365811535e-06	3.363295133179969e-10	1.484919535672207e-09	1.939759892255191e-10	2.3071302820905717e-09	1.6707823009580522e-12	7.59769140629195e-14
